curso,regime,entry_id,pino_manual,unidade,bloco,gold_primario,gold_extras,pred_controle,pred_A,pred_B,aceito_controle,aceito_A,aceito_B,prim_controle,prim_A,prim_B,conf_controle,conf_A,conf_B,sarc_slug,sarc_motivo,sarc_sessoes
IA,cru,xor-backpropagation-em-python,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,mlp-classificacao-inadimplencia-normalizacao-e-gridsearchcv,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,metricas-de-avaliacao,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,como-analisar-resultados-acc-pr-re-e-f1,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,metricas-de-avaliacao,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,arvores-de-decisao,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,exemplo-1-arvores-de-decisao-classificacao-planta-iris,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,exemplo-2-arvores-de-decisao-regressao-diabetes,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,exemplo-complementar-classificacao-com-arvores-de-decisao,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,metricas-de-avaliacao,metricas-de-avaliacao,metricas-de-avaliacao,metricas-de-avaliacao,1,1,1,0,0,0,1,1,1,,nenhum,
IA,cru,aula-sobre-agrupamento-parte-1-particional,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,17ea65f3-5f84-47c7-9357-e090ee1f80ed,modelos-descritivos,paradigmas-de-aprendizado,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,agrupamento-usando-k-means-exemplo-1-ipynb,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,17ea65f3-5f84-47c7-9357-e090ee1f80ed,modelos-descritivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,agrupamento-usando-k-means-exemplo-2-ipynb,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,17ea65f3-5f84-47c7-9357-e090ee1f80ed,modelos-descritivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,artigo-usando-agrupamento,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,17ea65f3-5f84-47c7-9357-e090ee1f80ed,modelos-descritivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,survey-on-clustering,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,17ea65f3-5f84-47c7-9357-e090ee1f80ed,modelos-descritivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,aula-sobre-agrupamento-parte-2-hierarquico,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,17ea65f3-5f84-47c7-9357-e090ee1f80ed,modelos-descritivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,agrupamento-hierarquico-exemplo-1,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,17ea65f3-5f84-47c7-9357-e090ee1f80ed,modelos-descritivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,cru,agrupamento-hierarquico-exemplo-2-use-o-dataset-da-planta-iris,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,17ea65f3-5f84-47c7-9357-e090ee1f80ed,modelos-descritivos,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,0,0,0,0,0,0,1,1,1,,nenhum,
IA,produto,caracteristicas-dos-dados,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,af22fe17-ee73-407f-9af5-d730739d71e0,introducao-ao-aprendizado-de-maquina,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,1,1,1,1,1,1,1,1,1,,nenhum,
IA,produto,introducao-a-ml,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,fbf15f4c-54b1-489d-bb02-f9bd33dc1bd3,introducao-ao-aprendizado-de-maquina,paradigmas-de-aprendizado,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,1,1,1,1,1,1,1,1,1,,nenhum,
IA,produto,analise-exploratoria-de-dados-exemplo-1,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,af22fe17-ee73-407f-9af5-d730739d71e0,introducao-ao-aprendizado-de-maquina,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,1,1,1,1,1,1,1,1,1,,nenhum,
IA,produto,analise-exploratoria-dos-dados-exemplo-2,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,af22fe17-ee73-407f-9af5-d730739d71e0,introducao-ao-aprendizado-de-maquina,,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,introducao-ao-aprendizado-de-maquina,1,1,1,1,1,1,1,1,1,,nenhum,
IA,produto,algoritmo-de-classificacao-k-nn,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,exemplo-com-k-nn,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,exemplo-2-k-nn-com-iriscsv-mais-completo,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,exemplo-de-programa-com-k-nn-em-java,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,introducao-ao-aprendizado-de-maquina,modelos-preditivos,introducao-ao-aprendizado-de-maquina,0,1,0,0,1,0,0,1,0,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,artigo-usando-k-nn-em-texto,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,k-nn-para-classificacao-exemplo-cardio,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,k-nn-para-regressao-exemplo-imc,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,introducao-a-redes-neurais,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,rede-perceptron,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,rede-perceptron-classificacao-de-cliente,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,rede-perceptron-classificacao-planta-iris,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,rede-perceptron-exemplo-atualizado,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,rede-perceptron-or-em-python,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,rede-perceptron-reconhecendo-letras,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,exercicio-2-solucao-com-rede-perceptron-atualizado,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,mlp,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,mlp-xoripynb,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,,modelos-preditivos,modelos-preditivos,0,1,1,0,1,1,0,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,mlp-classificacao-iris-atualizado,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,mlp-regressao-cardio,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,rede-perceptron-e-equacao-de-reta,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
IA,produto,xor-backpropagation-em-python,0,unidade-de-aprendizagem-05-aprendizado-de-maquina,2fdbf4f5-fe92-46c7-b3d6-b4a09d87615f,modelos-preditivos,,modelos-preditivos,modelos-preditivos,modelos-preditivos,1,1,1,1,1,1,1,1,1,modelos-preditivos,decide,bloco-05-sessao-2026-03-18::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-23::ml abordagem supervisionada k nn aula::modelos-preditivos || bloco-05-sessao-2026-03-30::ml abordagem supervisionada rede neural perceptron aula::modelos-preditivos || bloco-05-sessao-2026-04-13::exercicios com regressao aula::modelos-preditivos || bloco-05-sessao-2026-04-15::ml abo
